sub,sess,rating,rt,corr
MSC01,Session 4,female,804,corr
MSC01,Session 4,female,894,corr
MSC01,Session 4,female,653,corr
MSC01,Session 4,male,745,corr
MSC01,Session 4,male,929,corr
MSC01,Session 4,male,809,corr
MSC01,Session 4,male,810,corr
MSC01,Session 4,male,724,corr
MSC01,Session 4,male,606,corr
MSC01,Session 4,outdoor,964,corr
MSC01,Session 4,outdoor,942,corr
MSC01,Session 4,outdoor,667,corr
MSC01,Session 4,indoor,828,corr
MSC01,Session 4,indoor,768,corr
MSC01,Session 4,indoor,1054,corr
MSC01,Session 4,indoor,996,corr
MSC01,Session 4,indoor,850,corr
MSC01,Session 4,indoor,774,corr
MSC01,Session 4,outdoor,1011,corr
MSC01,Session 4,outdoor,627,corr
MSC01,Session 4,outdoor,725,corr
MSC01,Session 4,outdoor,968,corr
MSC01,Session 4,outdoor,760,corr
MSC01,Session 4,outdoor,1301,corr
MSC01,Session 4,indoor,1098,corr
MSC01,Session 4,indoor,772,corr
MSC01,Session 4,indoor,685,corr
MSC01,Session 4,outdoor,879,corr
MSC01,Session 4,outdoor,929,corr
MSC01,Session 4,outdoor,1053,corr
MSC01,Session 4,indoor,1289,corr
MSC01,Session 4,indoor,811,corr
MSC01,Session 4,indoor,791,corr
MSC01,Session 4,outdoor,1232,corr
MSC01,Session 4,outdoor,900,corr
MSC01,Session 4,outdoor,750,corr
MSC01,Session 4,outdoor,738,corr
MSC01,Session 4,outdoor,742,corr
MSC01,Session 4,outdoor,855,corr
MSC01,Session 4,indoor,1157,corr
MSC01,Session 4,indoor,750,corr
MSC01,Session 4,indoor,826,corr
MSC01,Session 4,indoor,1058,corr
MSC01,Session 4,indoor,795,corr
MSC01,Session 4,indoor,734,corr
MSC01,Session 4,indoor,881,corr
MSC01,Session 4,indoor,1045,corr
MSC01,Session 4,indoor,1060,corr
MSC01,Session 4,outdoor,1138,corr
MSC01,Session 4,outdoor,869,corr
MSC01,Session 4,outdoor,1249,corr
MSC01,Session 4,indoor,831,corr
MSC01,Session 4,indoor,802,corr
MSC01,Session 4,indoor,782,corr
MSC01,Session 4,indoor,1043,corr
MSC01,Session 4,indoor,708,corr
MSC01,Session 4,indoor,1293,corr
MSC01,Session 4,outdoor,940,corr
MSC01,Session 4,outdoor,765,corr
MSC01,Session 4,outdoor,884,corr
MSC01,Session 4,outdoor,1127,corr
MSC01,Session 4,outdoor,708,corr
MSC01,Session 4,outdoor,985,corr
MSC01,Session 4,outdoor,698,corr
MSC01,Session 4,outdoor,743,corr
MSC01,Session 4,outdoor,737,corr
MSC01,Session 4,outdoor,803,corr
MSC01,Session 4,outdoor,679,corr
MSC01,Session 4,outdoor,1141,corr
MSC01,Session 4,indoor,935,corr
MSC01,Session 4,indoor,712,corr
MSC01,Session 4,indoor,717,corr
MSC01,Session 4,indoor,937,corr
MSC01,Session 4,indoor,803,corr
MSC01,Session 4,indoor,636,corr
MSC01,Session 4,outdoor,918,corr
MSC01,Session 4,outdoor,717,corr
MSC01,Session 4,outdoor,990,corr
MSC01,Session 4,indoor,934,corr
MSC01,Session 4,indoor,791,corr
MSC01,Session 4,indoor,695,corr
MSC01,Session 4,Abstract,992,corr
MSC01,Session 4,Abstract,780,corr
MSC01,Session 4,Abstract,723,corr
MSC01,Session 4,Abstract,909,corr
MSC01,Session 4,Abstract,848,corr
MSC01,Session 4,Abstract,1128,corr
MSC01,Session 4,Concrete,798,corr
MSC01,Session 4,Concrete,762,corr
MSC01,Session 4,Concrete,805,corr
MSC01,Session 4,Concrete,779,corr
MSC01,Session 4,Concrete,738,corr
MSC01,Session 4,Concrete,1104,corr
MSC01,Session 4,Concrete,1362,corr
MSC01,Session 4,Concrete,641,corr
MSC01,Session 4,Concrete,901,corr
MSC01,Session 4,Abstract,746,corr
MSC01,Session 4,Abstract,997,corr
MSC01,Session 4,Abstract,1529,corr
MSC01,Session 4,Abstract,1049,corr
MSC01,Session 4,Abstract,857,corr
MSC01,Session 4,Abstract,762,corr
MSC01,Session 4,Abstract,1271,corr
MSC01,Session 4,Abstract,1183,corr
MSC01,Session 4,Abstract,741,corr
MSC01,Session 4,Concrete,914,corr
MSC01,Session 4,Concrete,724,corr
MSC01,Session 4,Concrete,734,corr
MSC01,Session 4,Abstract,1288,corr
MSC01,Session 4,Abstract,962,corr
MSC01,Session 4,Abstract,775,corr
MSC01,Session 4,Concrete,797,corr
MSC01,Session 4,Concrete,625,corr
MSC01,Session 4,Concrete,682,corr
MSC01,Session 4,Concrete,1604,corr
MSC01,Session 4,Concrete,1363,corr
MSC01,Session 4,Concrete,1029,corr
MSC01,Session 4,Abstract,974,corr
MSC01,Session 4,Abstract,892,corr
MSC01,Session 4,Abstract,1203,corr
MSC01,Session 4,Concrete,922,corr
MSC01,Session 4,Concrete,988,corr
MSC01,Session 4,Concrete,739,corr
MSC01,Session 4,Abstract,1058,corr
MSC01,Session 4,Abstract,1091,corr
MSC01,Session 4,Abstract,716,corr
MSC01,Session 4,Abstract,670,corr
MSC01,Session 4,Abstract,718,corr
MSC01,Session 4,Abstract,999,corr
MSC01,Session 4,Abstract,1100,corr
MSC01,Session 4,Abstract,775,corr
MSC01,Session 4,Abstract,910,corr
MSC01,Session 4,Concrete,793,corr
MSC01,Session 4,Concrete,772,corr
MSC01,Session 4,Concrete,900,corr
MSC01,Session 4,Concrete,861,corr
MSC01,Session 4,Concrete,950,corr
MSC01,Session 4,Concrete,739,corr
MSC01,Session 4,Concrete,866,corr
MSC01,Session 4,Concrete,657,corr
MSC01,Session 4,Concrete,765,corr
MSC01,Session 4,Abstract,1132,corr
MSC01,Session 4,Abstract,1145,corr
MSC01,Session 4,Abstract,1283,corr
MSC01,Session 4,Concrete,834,corr
MSC01,Session 4,Concrete,811,corr
MSC01,Session 4,Concrete,965,corr
MSC01,Session 4,Concrete,1328,corr
MSC01,Session 4,Concrete,719,corr
MSC01,Session 4,Concrete,684,corr
MSC01,Session 4,Abstract,1089,corr
MSC01,Session 4,Abstract,929,corr
MSC01,Session 4,Abstract,755,corr
MSC01,Session 5,female,661,corr
MSC01,Session 5,female,649,corr
MSC01,Session 5,female,734,corr
MSC01,Session 5,female,733,corr
MSC01,Session 5,female,649,corr
MSC01,Session 5,female,564,corr
MSC01,Session 5,female,591,corr
MSC01,Session 5,female,882,corr
MSC01,Session 5,female,774,corr
MSC01,Session 5,female,564,corr
MSC01,Session 5,female,662,corr
MSC01,Session 5,female,880,corr
MSC01,Session 5,male,619,corr
MSC01,Session 5,male,1177,corr
MSC01,Session 5,male,617,corr
MSC01,Session 5,female,728,corr
MSC01,Session 5,female,1064,corr
MSC01,Session 5,female,789,corr
MSC01,Session 5,female,809,corr
MSC01,Session 5,female,1268,corr
MSC01,Session 5,female,860,corr
MSC01,Session 5,female,810,corr
MSC01,Session 5,female,802,corr
MSC01,Session 5,female,976,corr
MSC01,Session 5,male,886,corr
MSC01,Session 5,male,1074,corr
MSC01,Session 5,male,976,corr
MSC01,Session 5,male,660,corr
MSC01,Session 5,male,938,corr
MSC01,Session 5,male,1157,corr
MSC01,Session 5,male,695,corr
MSC01,Session 5,male,677,corr
MSC01,Session 5,male,787,corr
MSC01,Session 5,female,836,corr
MSC01,Session 5,female,696,corr
MSC01,Session 5,female,1232,corr
MSC01,Session 5,female,820,corr
MSC01,Session 5,female,794,corr
MSC01,Session 5,female,1376,corr
MSC01,Session 5,male,745,corr
MSC01,Session 5,male,883,corr
MSC01,Session 5,male,840,corr
MSC01,Session 5,female,653,corr
MSC01,Session 5,female,888,corr
MSC01,Session 5,female,866,corr
MSC01,Session 5,female,696,corr
MSC01,Session 5,female,574,corr
MSC01,Session 5,female,748,corr
MSC01,Session 5,male,808,corr
MSC01,Session 5,male,714,corr
MSC01,Session 5,male,1075,corr
MSC01,Session 5,male,792,corr
MSC01,Session 5,male,1286,corr
MSC01,Session 5,male,858,corr
MSC01,Session 5,male,525,corr
MSC01,Session 5,male,716,corr
MSC01,Session 5,male,753,corr
MSC01,Session 5,female,671,corr
MSC01,Session 5,female,696,corr
MSC01,Session 5,female,845,corr
MSC01,Session 5,male,1059,corr
MSC01,Session 5,male,782,corr
MSC01,Session 5,male,820,corr
MSC01,Session 5,male,884,corr
MSC01,Session 5,male,813,corr
MSC01,Session 5,male,752,corr
MSC01,Session 5,male,755,corr
MSC01,Session 5,male,911,corr
MSC01,Session 5,male,789,corr
MSC01,Session 5,male,692,corr
MSC01,Session 5,male,759,corr
MSC01,Session 5,male,571,corr
MSC01,Session 5,outdoor,992,corr
MSC01,Session 5,outdoor,1171,corr
MSC01,Session 5,outdoor,994,corr
MSC01,Session 5,indoor,738,corr
MSC01,Session 5,indoor,704,corr
MSC01,Session 5,indoor,678,corr
MSC01,Session 5,indoor,1486,corr
MSC01,Session 5,indoor,904,corr
MSC01,Session 5,indoor,973,corr
MSC01,Session 5,indoor,1317,corr
MSC01,Session 5,indoor,1478,corr
MSC01,Session 5,indoor,727,corr
MSC01,Session 5,indoor,1577,err
MSC01,Session 5,indoor,1262,corr
MSC01,Session 5,indoor,1085,corr
MSC01,Session 5,indoor,1159,corr
MSC01,Session 5,indoor,1220,corr
MSC01,Session 5,indoor,893,corr
MSC01,Session 5,indoor,1662,corr
MSC01,Session 5,indoor,896,corr
MSC01,Session 5,indoor,964,corr
MSC01,Session 5,outdoor,714,corr
MSC01,Session 5,outdoor,730,corr
MSC01,Session 5,outdoor,752,corr
MSC01,Session 5,indoor,1248,err
MSC01,Session 5,indoor,1282,err
MSC01,Session 5,indoor,1226,err
MSC01,Session 5,outdoor,711,corr
MSC01,Session 5,outdoor,1051,corr
MSC01,Session 5,outdoor,668,corr
MSC01,Session 5,outdoor,929,corr
MSC01,Session 5,outdoor,802,corr
MSC01,Session 5,outdoor,1022,corr
MSC01,Session 5,indoor,1011,corr
MSC01,Session 5,indoor,757,corr
MSC01,Session 5,indoor,563,corr
MSC01,Session 5,outdoor,900,corr
MSC01,Session 5,outdoor,750,corr
MSC01,Session 5,outdoor,646,corr
MSC01,Session 5,indoor,1026,corr
MSC01,Session 5,indoor,965,corr
MSC01,Session 5,indoor,1020,corr
MSC01,Session 5,outdoor,968,corr
MSC01,Session 5,outdoor,658,corr
MSC01,Session 5,outdoor,631,err
MSC01,Session 5,indoor,1130,corr
MSC01,Session 5,indoor,871,corr
MSC01,Session 5,indoor,998,corr
MSC01,Session 5,outdoor,1012,corr
MSC01,Session 5,outdoor,757,corr
MSC01,Session 5,outdoor,645,corr
MSC01,Session 5,outdoor,835,corr
MSC01,Session 5,outdoor,804,corr
MSC01,Session 5,outdoor,636,corr
MSC01,Session 5,outdoor,838,corr
MSC01,Session 5,outdoor,900,corr
MSC01,Session 5,outdoor,754,corr
MSC01,Session 5,outdoor,1167,corr
MSC01,Session 5,outdoor,596,corr
MSC01,Session 5,outdoor,605,corr
MSC01,Session 5,indoor,877,corr
MSC01,Session 5,indoor,1042,corr
MSC01,Session 5,indoor,693,corr
MSC01,Session 5,outdoor,740,corr
MSC01,Session 5,outdoor,660,corr
MSC01,Session 5,outdoor,684,corr
MSC01,Session 5,outdoor,1048,corr
MSC01,Session 5,outdoor,845,corr
MSC01,Session 5,outdoor,704,corr
MSC01,Session 5,indoor,1330,corr
MSC01,Session 5,indoor,1183,err
MSC01,Session 5,indoor,1380,err
MSC01,Session 5,Abstract,1305,corr
MSC01,Session 5,Abstract,1059,corr
MSC01,Session 5,Abstract,1385,corr
MSC01,Session 5,Concrete,758,corr
MSC01,Session 5,Concrete,643,corr
MSC01,Session 5,Concrete,717,corr
MSC01,Session 5,Abstract,1771,corr
MSC01,Session 5,Abstract,1090,corr
MSC01,Session 5,Abstract,825,corr
MSC01,Session 5,Abstract,869,corr
MSC01,Session 5,Abstract,699,corr
MSC01,Session 5,Abstract,670,corr
MSC01,Session 5,Abstract,853,corr
MSC01,Session 5,Abstract,1139,corr
MSC01,Session 5,Abstract,673,corr
MSC01,Session 5,Abstract,1139,corr
MSC01,Session 5,Abstract,751,corr
MSC01,Session 5,Abstract,737,corr
MSC01,Session 5,Concrete,820,corr
MSC01,Session 5,Concrete,842,corr
MSC01,Session 5,Concrete,1321,corr
MSC01,Session 5,Concrete,965,corr
MSC01,Session 5,Concrete,677,corr
MSC01,Session 5,Concrete,578,corr
MSC01,Session 5,Concrete,1128,corr
MSC01,Session 5,Concrete,1035,corr
MSC01,Session 5,Concrete,630,corr
MSC01,Session 5,Abstract,1079,corr
MSC01,Session 5,Abstract,611,corr
MSC01,Session 5,Abstract,732,corr
MSC01,Session 5,Abstract,989,corr
MSC01,Session 5,Abstract,668,corr
MSC01,Session 5,Abstract,994,corr
MSC01,Session 5,Abstract,1319,corr
MSC01,Session 5,Abstract,1060,corr
MSC01,Session 5,Abstract,985,err
MSC01,Session 5,Abstract,1104,corr
MSC01,Session 5,Abstract,676,corr
MSC01,Session 5,Abstract,1357,corr
MSC01,Session 5,Concrete,920,corr
MSC01,Session 5,Concrete,884,corr
MSC01,Session 5,Concrete,1074,corr
MSC01,Session 5,Concrete,854,corr
MSC01,Session 5,Concrete,656,corr
MSC01,Session 5,Concrete,841,corr
MSC01,Session 5,Abstract,1336,corr
MSC01,Session 5,Abstract,762,corr
MSC01,Session 5,Abstract,773,corr
MSC01,Session 5,Concrete,841,corr
MSC01,Session 5,Concrete,896,corr
MSC01,Session 5,Concrete,681,corr
MSC01,Session 5,Concrete,741,corr
MSC01,Session 5,Concrete,790,corr
MSC01,Session 5,Concrete,700,corr
MSC01,Session 5,Abstract,1230,corr
MSC01,Session 5,Abstract,795,corr
MSC01,Session 5,Abstract,766,corr
MSC01,Session 5,Concrete,730,corr
MSC01,Session 5,Concrete,715,corr
MSC01,Session 5,Concrete,671,corr
MSC01,Session 5,Concrete,1227,corr
MSC01,Session 5,Concrete,668,corr
MSC01,Session 5,Concrete,575,corr
MSC01,Session 5,Abstract,993,corr
MSC01,Session 5,Abstract,1186,corr
MSC01,Session 5,Abstract,709,corr
MSC01,Session 5,Concrete,1355,corr
MSC01,Session 5,Concrete,714,corr
MSC01,Session 5,Concrete,915,corr
MSC01,Session 5,Concrete,715,corr
MSC01,Session 5,Concrete,632,corr
MSC01,Session 5,Concrete,638,corr
MSC01,Session 6,female,1025,corr
MSC01,Session 6,female,905,corr
MSC01,Session 6,female,936,corr
MSC01,Session 6,female,1159,corr
MSC01,Session 6,female,1179,corr
MSC01,Session 6,female,946,corr
MSC01,Session 6,female,1202,corr
MSC01,Session 6,female,1062,corr
MSC01,Session 6,female,647,corr
MSC01,Session 6,female,902,corr
MSC01,Session 6,female,1281,corr
MSC01,Session 6,female,1472,corr
MSC01,Session 6,female,746,corr
MSC01,Session 6,female,1317,corr
MSC01,Session 6,female,1160,corr
MSC01,Session 6,female,872,corr
MSC01,Session 6,female,1161,corr
MSC01,Session 6,female,715,corr
MSC01,Session 6,female,833,corr
MSC01,Session 6,female,1173,corr
MSC01,Session 6,female,942,corr
MSC01,Session 6,female,892,corr
MSC01,Session 6,female,883,corr
MSC01,Session 6,female,879,corr
MSC01,Session 6,female,1491,corr
MSC01,Session 6,female,1375,corr
MSC01,Session 6,female,853,corr
MSC01,Session 6,female,1177,corr
MSC01,Session 6,female,932,corr
MSC01,Session 6,female,943,corr
MSC01,Session 6,female,1115,corr
MSC01,Session 6,female,968,corr
MSC01,Session 6,female,1078,corr
MSC01,Session 6,female,822,err
MSC01,Session 6,female,851,corr
MSC01,Session 6,female,918,corr
MSC01,Session 6,male,1141,corr
MSC01,Session 6,male,825,corr
MSC01,Session 6,male,926,corr
MSC01,Session 6,male,1211,corr
MSC01,Session 6,male,966,corr
MSC01,Session 6,male,837,corr
MSC01,Session 6,male,937,corr
MSC01,Session 6,male,1210,corr
MSC01,Session 6,male,880,corr
MSC01,Session 6,male,739,corr
MSC01,Session 6,male,808,corr
MSC01,Session 6,male,1198,corr
MSC01,Session 6,male,1380,corr
MSC01,Session 6,male,1252,corr
MSC01,Session 6,male,840,corr
MSC01,Session 6,male,974,corr
MSC01,Session 6,male,737,corr
MSC01,Session 6,male,690,corr
MSC01,Session 6,male,1746,corr
MSC01,Session 6,male,1007,corr
MSC01,Session 6,male,727,corr
MSC01,Session 6,male,976,corr
MSC01,Session 6,male,1075,corr
MSC01,Session 6,male,827,err
MSC01,Session 6,male,657,corr
MSC01,Session 6,male,784,corr
MSC01,Session 6,male,922,corr
MSC01,Session 6,male,1113,corr
MSC01,Session 6,male,1330,corr
MSC01,Session 6,male,802,corr
MSC01,Session 6,male,861,corr
MSC01,Session 6,male,999,corr
MSC01,Session 6,male,744,corr
MSC01,Session 6,male,1411,corr
MSC01,Session 6,male,1146,corr
MSC01,Session 6,male,985,corr
MSC01,Session 6,outdoor,888,corr
MSC01,Session 6,outdoor,904,corr
MSC01,Session 6,outdoor,1325,corr
MSC01,Session 6,indoor,1185,corr
MSC01,Session 6,indoor,935,corr
MSC01,Session 6,indoor,935,corr
MSC01,Session 6,outdoor,974,err
MSC01,Session 6,outdoor,1402,err
MSC01,Session 6,outdoor,1002,err
MSC01,Session 6,outdoor,757,corr
MSC01,Session 6,outdoor,736,corr
MSC01,Session 6,outdoor,1130,corr
MSC01,Session 6,outdoor,842,corr
MSC01,Session 6,outdoor,900,corr
MSC01,Session 6,outdoor,1053,corr
MSC01,Session 6,indoor,954,corr
MSC01,Session 6,indoor,833,corr
MSC01,Session 6,indoor,1215,corr
MSC01,Session 6,outdoor,1067,corr
MSC01,Session 6,outdoor,1154,corr
MSC01,Session 6,outdoor,1170,corr
MSC01,Session 6,outdoor,941,corr
MSC01,Session 6,outdoor,859,corr
MSC01,Session 6,outdoor,1083,corr
MSC01,Session 6,outdoor,1028,corr
MSC01,Session 6,outdoor,869,corr
MSC01,Session 6,outdoor,876,corr
MSC01,Session 6,indoor,976,corr
MSC01,Session 6,indoor,1100,corr
MSC01,Session 6,indoor,1001,corr
MSC01,Session 6,indoor,1099,corr
MSC01,Session 6,indoor,1073,corr
MSC01,Session 6,indoor,1013,corr
MSC01,Session 6,indoor,825,corr
MSC01,Session 6,indoor,906,corr
MSC01,Session 6,indoor,865,corr
MSC01,Session 6,indoor,1186,corr
MSC01,Session 6,indoor,892,corr
MSC01,Session 6,indoor,884,corr
MSC01,Session 6,outdoor,1097,corr
MSC01,Session 6,outdoor,1305,corr
MSC01,Session 6,outdoor,1017,corr
MSC01,Session 6,outdoor,1095,corr
MSC01,Session 6,outdoor,1167,corr
MSC01,Session 6,outdoor,781,corr
MSC01,Session 6,indoor,1096,corr
MSC01,Session 6,indoor,844,corr
MSC01,Session 6,indoor,961,corr
MSC01,Session 6,outdoor,1005,corr
MSC01,Session 6,outdoor,1164,corr
MSC01,Session 6,outdoor,797,corr
MSC01,Session 6,indoor,896,corr
MSC01,Session 6,indoor,995,corr
MSC01,Session 6,indoor,858,corr
MSC01,Session 6,indoor,1020,corr
MSC01,Session 6,indoor,1009,corr
MSC01,Session 6,indoor,983,corr
MSC01,Session 6,indoor,1129,corr
MSC01,Session 6,indoor,712,corr
MSC01,Session 6,indoor,889,corr
MSC01,Session 6,outdoor,861,corr
MSC01,Session 6,outdoor,922,corr
MSC01,Session 6,outdoor,815,corr
MSC01,Session 6,outdoor,1118,corr
MSC01,Session 6,outdoor,1026,corr
MSC01,Session 6,outdoor,724,corr
MSC01,Session 6,indoor,1060,corr
MSC01,Session 6,indoor,1257,corr
MSC01,Session 6,indoor,1015,corr
MSC01,Session 6,indoor,805,corr
MSC01,Session 6,indoor,946,corr
MSC01,Session 6,indoor,1230,corr
MSC01,Session 6,Abstract,970,corr
MSC01,Session 6,Abstract,1100,corr
MSC01,Session 6,Abstract,976,corr
MSC01,Session 6,Concrete,1489,corr
MSC01,Session 6,Concrete,852,corr
MSC01,Session 6,Concrete,836,corr
MSC01,Session 6,Concrete,851,corr
MSC01,Session 6,Concrete,722,corr
MSC01,Session 6,Concrete,959,corr
MSC01,Session 6,Concrete,1048,corr
MSC01,Session 6,Concrete,981,corr
MSC01,Session 6,Concrete,1317,err
MSC01,Session 6,Concrete,1000,corr
MSC01,Session 6,Concrete,851,corr
MSC01,Session 6,Concrete,926,corr
MSC01,Session 6,Abstract,1531,err
MSC01,Session 6,Abstract,965,err
MSC01,Session 6,Abstract,860,err
MSC01,Session 6,Concrete,754,corr
MSC01,Session 6,Concrete,922,corr
MSC01,Session 6,Concrete,1127,corr
MSC01,Session 6,Concrete,1096,corr
MSC01,Session 6,Concrete,836,corr
MSC01,Session 6,Concrete,814,corr
MSC01,Session 6,Abstract,1108,err
MSC01,Session 6,Abstract,1099,err
MSC01,Session 6,Abstract,997,err
MSC01,Session 6,Abstract,1578,corr
MSC01,Session 6,Abstract,1406,corr
MSC01,Session 6,Abstract,1337,corr
MSC01,Session 6,Abstract,1291,corr
MSC01,Session 6,Abstract,1181,corr
MSC01,Session 6,Abstract,892,err
MSC01,Session 6,Abstract,1129,corr
MSC01,Session 6,Abstract,1027,corr
MSC01,Session 6,Abstract,1023,corr
MSC01,Session 6,Abstract,885,corr
MSC01,Session 6,Abstract,921,corr
MSC01,Session 6,Abstract,954,corr
MSC01,Session 6,Concrete,896,corr
MSC01,Session 6,Concrete,777,corr
MSC01,Session 6,Concrete,872,corr
MSC01,Session 6,Concrete,777,corr
MSC01,Session 6,Concrete,716,corr
MSC01,Session 6,Concrete,690,corr
MSC01,Session 6,Concrete,1428,corr
MSC01,Session 6,Concrete,813,corr
MSC01,Session 6,Concrete,1097,corr
MSC01,Session 6,Abstract,1384,corr
MSC01,Session 6,Abstract,1941,err
MSC01,Session 6,Abstract,1433,corr
MSC01,Session 6,Abstract,1018,corr
MSC01,Session 6,Abstract,813,corr
MSC01,Session 6,Abstract,1135,corr
MSC01,Session 6,Concrete,1148,corr
MSC01,Session 6,Concrete,849,corr
MSC01,Session 6,Concrete,689,corr
MSC01,Session 6,Abstract,1202,corr
MSC01,Session 6,Abstract,1298,corr
MSC01,Session 6,Abstract,927,corr
MSC01,Session 6,Abstract,1513,corr
MSC01,Session 6,Abstract,891,corr
MSC01,Session 6,Abstract,904,corr
MSC01,Session 6,Abstract,1335,corr
MSC01,Session 6,Abstract,722,corr
MSC01,Session 6,Abstract,993,corr
MSC01,Session 6,Concrete,890,corr
MSC01,Session 6,Concrete,1053,corr
MSC01,Session 6,Concrete,1414,corr
MSC01,Session 6,Concrete,1106,corr
MSC01,Session 6,Concrete,1017,corr
MSC01,Session 6,Concrete,898,corr
MSC01,Session 7,female,923,corr
MSC01,Session 7,female,689,corr
MSC01,Session 7,female,587,corr
MSC01,Session 7,female,839,corr
MSC01,Session 7,female,749,corr
MSC01,Session 7,female,911,corr
MSC01,Session 7,female,725,corr
MSC01,Session 7,female,895,corr
MSC01,Session 7,female,676,corr
MSC01,Session 7,female,672,corr
MSC01,Session 7,female,719,corr
MSC01,Session 7,female,731,corr
MSC01,Session 7,female,1117,corr
MSC01,Session 7,female,785,corr
MSC01,Session 7,female,656,corr
MSC01,Session 7,female,857,corr
MSC01,Session 7,female,780,corr
MSC01,Session 7,female,540,corr
MSC01,Session 7,female,722,corr
MSC01,Session 7,female,864,corr
MSC01,Session 7,female,590,corr
MSC01,Session 7,female,693,corr
MSC01,Session 7,female,962,corr
MSC01,Session 7,female,985,corr
MSC01,Session 7,female,1080,corr
MSC01,Session 7,female,697,corr
MSC01,Session 7,female,689,corr
MSC01,Session 7,female,790,corr
MSC01,Session 7,female,683,corr
MSC01,Session 7,female,643,corr
